key,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc238,117,117,191,Crusaders,1999.0,New Hampshire,238,"['2018cmpmi', '2018mabos', '2018marea', '2018necmp', '2018nhgrs']",188.88389456894032,48.394832628181874,140.4890619407584,27.0,8.75,3.25,0.0,665.0,382.5,2963.0,380.0
frc240,118,118,193,TEMPEST,1999.0,Michigan,240,"['2018mibel', '2018miwat']",37.44103234825224,156.26194583912002,-118.8209134908677,15.0,4.5,7.5,0.0,442.5,275.5,1888.0,227.5
frc244,119,119,195,RoboDawgs 3D,1999.0,Michigan,244,"['2018hiho', '2018miken', '2018misjo']",93.0934282859309,104.44521508983566,-11.351786803904707,18.666666666666668,5.333333333333333,7.0,0.0,550.0,278.3333333333333,2217.3333333333335,328.3333333333333
frc245,120,120,196,Adambots,1999.0,Michigan,245,"['2018cmpmi', '2018micmp3', '2018miesc', '2018miket', '2018mitry']",158.17201783343745,63.86100498711374,94.31101284632368,24.5,8.0,4.0,0.0,755.0,310.5,2632.75,336.25
frc246,121,121,197,Overclocked,1999.0,Massachusetts,246,"['2018mabos', '2018marea']",89.0405844646748,91.48238996488364,-2.4418055002087726,21.0,7.0,5.0,0.0,517.5,322.0,2313.5,262.5
frc247,122,122,198,Da Bears,1999.0,Michigan,247,"['2018cmpmi', '2018mibel', '2018mimar', '2018ohmv']",130.6461044951908,86.91649150223672,43.72961299295405,20.333333333333332,6.333333333333333,4.666666666666667,0.0,595.0,286.6666666666667,2217.6666666666665,335.0
frc250,123,123,201,The Dynamos,1999.0,New York,250,"['2018cmpmi', '2018nytr', '2018nyut']",79.82768629860813,107.51982795638034,-27.69214165777222,16.5,5.0,7.5,0.0,662.5,271.0,2029.0,420.0
frc253,124,124,203,Boba Bots,1999.0,California,253,"['2018casf', '2018casj']",60.128266361723696,124.70923533010766,-64.58096896838389,10.0,3.5,6.0,0.0,342.5,189.0,1371.0,235.0
frc254,125,125,204,The Cheesy Poofs,1999.0,California,254,"['2018azfl', '2018casj', '2018hop']",227.72470433539644,25.96461844270449,201.76008589269185,35.333333333333336,9.333333333333334,0.0,0.0,790.0,396.3333333333333,2677.6666666666665,278.3333333333333
frc256,126,126,206,Robo-Rams,1999.0,California,256,['2018casj'],24.25736006748256,132.5985296072261,-108.34116953974365,8.0,2.0,7.0,0.0,315.0,206.0,1219.0,185.0
frc263,127,127,212,Sachem Aftershock,1999.0,New York,263,"['2018cmpmi', '2018nyli2', '2018scmb']",134.7811711774495,64.19520168049415,70.58596949695536,19.0,6.5,4.0,0.0,490.0,284.0,2148.0,347.5
frc269,128,128,218,CooneyTech,1999.0,Wisconsin,269,"['2018ilch', '2018wimi']",180.08489655249656,29.547010826018226,150.5378857264784,24.5,8.5,1.5,0.0,555.0,288.0,2271.5,400.0
frc271,129,129,220,Mechanical Marauders,1999.0,New York,271,"['2018nyli2', '2018nyli', '2018nyro']",107.06592482532483,124.48917020148706,-17.423245376162182,16.333333333333332,5.0,6.0,0.3333333333333333,608.3333333333334,274.3333333333333,2023.3333333333333,333.3333333333333
frc272,130,130,221,Cyber-Crusaders,1998.0,Pennsylvania,272,"['2018cmpmi', '2018mrcmp', '2018njtab', '2018pawch']",107.52952671322252,127.67349842742412,-20.14397171420154,22.666666666666668,4.666666666666667,7.333333333333333,0.0,770.0,370.6666666666667,2289.3333333333335,361.6666666666667
frc279,131,131,226,Tech Fusion,1999.0,Ohio,279,"['2018ohmv', '2018wimi']",129.90479846822043,94.18727426184381,35.71752420637658,15.5,5.0,4.5,0.0,397.5,222.5,1862.5,230.0
frc280,132,132,227,TnT,1999.0,Michigan,280,"['2018migib', '2018mitry']",42.81872234998622,134.61216730291795,-91.79344495293176,14.0,4.0,8.0,0.0,450.0,261.0,1752.0,262.5
frc281,133,133,228,The GreenVillains,1999.0,South Carolina,281,"['2018lake', '2018scmb']",114.27390319077017,90.77028507323271,23.503618117537467,15.5,5.0,4.0,0.0,387.5,191.0,1744.0,215.0
frc283,134,134,230,The Generals,1999.0,South Carolina,283,"['2018scmb', '2018tnkn']",73.20967157995156,98.73376683709927,-25.524095257147643,13.5,4.5,5.0,0.0,490.0,195.5,1491.0,262.5
frc287,135,135,232,Floyd,1999.0,New York,287,"['2018nyli2', '2018nyut']",128.57221856612256,57.208568416727246,71.36365014939537,23.0,7.5,4.5,0.0,707.5,294.5,2554.0,395.0
frc288,136,136,233,The RoboDawgs,1999.0,Michigan,288,"['2018hiho', '2018miken', '2018misjo']",124.34638937049833,114.21274946430384,10.133639906194542,17.666666666666668,4.666666666666667,7.666666666666667,0.0,543.3333333333334,284.3333333333333,2297.3333333333335,443.3333333333333
frc291,137,137,235,CIA - Creativity In Action,1999.0,Pennsylvania,291,"['2018cmpmi', '2018ohcl', '2018ohmv']",173.68036367210618,32.46164623702191,141.21871743508427,24.0,8.0,1.5,0.0,535.0,348.0,2446.0,290.0
frc292,138,138,236,PantherTech,1999.0,Indiana,292,"['2018inmis', '2018inwla']",101.83228412926098,111.4015154520925,-9.569231322831449,17.5,4.5,7.5,0.0,575.0,377.5,2183.5,387.5
frc293,139,139,237,Team S.P.I.K.E.,1999.0,New Jersey,293,"['2018mrcmp', '2018njfla', '2018njski']",104.83950134544251,90.9781010048555,13.861400340586998,19.333333333333332,6.666666666666667,5.333333333333333,0.0,561.6666666666666,312.0,2430.6666666666665,348.3333333333333
frc294,140,140,238,Beach Cities Robotics,1999.0,California,294,"['2018caav', '2018cair', '2018hop']",162.82701836372397,65.35923779637966,97.46778056734422,26.0,7.333333333333333,3.6666666666666665,0.0,620.0,399.6666666666667,2594.3333333333335,305.0
frc295,141,141,239,Grizzly Robotics Team,1999.0,California,295,"['2018cada', '2018cafr']",103.43118196316703,69.51897868711339,33.91220327605376,13.5,4.5,5.5,0.0,355.0,251.0,1857.0,267.5
frc296,142,142,240,Northern Knights,1999.0,Québec,296,"['2018nyli', '2018qcmo']",105.6448454103973,70.5695690201924,35.075276390204884,17.5,6.5,4.0,0.0,470.0,214.5,1869.0,240.0
frc299,143,143,243,Valkyrie Robotics,1998.0,California,299,"['2018cafr', '2018cair']",48.65603421197454,109.89156807341513,-61.2355338614405,10.5,4.0,6.5,0.0,367.5,168.0,1431.0,242.5
frc302,144,144,246,The Dragons,1999.0,Michigan,302,"['2018cmpmi', '2018micmp2', '2018milan', '2018miliv', '2018ohmv']",164.57075605048522,62.5432965254914,102.02745952499389,27.5,9.0,2.0,0.25,646.25,343.0,2748.75,352.5
frc303,145,145,247,The T.E.S.T. Team,1999.0,New Jersey,303,"['2018cmpmi', '2018mrcmp', '2018njbri', '2018njfla', '2018paca']",159.7907103222468,58.8445449754183,100.94616534682858,28.75,8.5,2.75,0.0,705.0,373.25,2608.0,323.75
frc308,146,146,250,The Monsters,1999.0,Michigan,308,"['2018mimil', '2018mitry']",130.63778303743987,98.25846310184639,32.379319935593514,27.5,6.5,5.5,0.0,845.0,348.0,2486.0,347.5
frc313,147,147,254,The Bionic Zebras,1999.0,Michigan,313,"['2018mibel', '2018miwat']",76.21344534205247,90.33632408339344,-14.122878741340996,16.5,5.5,6.5,0.0,502.5,279.5,1948.0,252.5
frc314,148,148,255,The Megatron Oracles,1999.0,Michigan,314,"['2018cmpmi', '2018micmp4', '2018mifor', '2018mike2', '2018miliv']",115.32363369765682,84.20940991831004,31.11422377934678,23.75,6.75,5.25,0.0,622.5,363.25,2447.25,361.25
frc316,149,149,257,LUNATECS,1999.0,New Jersey,316,"['2018cmpmi', '2018mrcmp', '2018njtab', '2018paphi', '2018vahay']",148.36626203021433,56.7641237555248,91.60213827468958,25.75,8.75,3.25,0.0,607.5,303.25,2731.75,351.25
frc319,150,150,259,Big Bad Bob,1999.0,New Hampshire,319,"['2018cmpmi', '2018marea', '2018necmp', '2018nhdur', '2018nyut']",196.81204669131898,40.00104514061418,156.8110015507049,31.5,9.75,2.25,0.0,798.75,383.5,2943.0,397.5
frc321,151,151,260,RoboLancers,1999.0,Pennsylvania,321,"['2018cmpmi', '2018mrcmp', '2018paphi', '2018pawch']",112.1612852184684,135.72778030074173,-23.56649508227331,15.0,4.333333333333333,7.333333333333333,0.0,621.6666666666666,295.0,2077.6666666666665,380.0
frc322,152,152,261,Team F.I.R.E.,1999.0,Michigan,322,"['2018miket', '2018milsu']",24.283743909025723,152.3045068352763,-128.0207629262506,7.0,3.0,9.0,0.0,460.0,159.5,1426.0,192.5
frc323,153,153,262,Lights Out,1996.0,Arkansas,323,"['2018arli', '2018wimi']",134.79412292418465,32.470859571806024,102.3232633523787,21.0,7.5,2.5,0.0,445.0,244.5,2143.0,237.5
frc329,154,154,264,Mohawks,1999.0,New York,329,"['2018cmpmi', '2018nyli2', '2018nysu']",95.97597468793273,103.77180859291354,-7.795833904980816,16.0,6.0,6.0,0.0,615.0,219.0,1999.0,417.5
frc330,155,155,265,The Beach Bots,1999.0,California,330,"['2018caav', '2018capo', '2018gal']",199.69839719151386,-4.517219258353299,204.21561644986716,27.0,8.666666666666666,2.0,0.0,680.0,361.6666666666667,2588.6666666666665,270.0
frc333,156,156,267,MEGALODONS,1999.0,New York,333,"['2018cmpmi', '2018nyny', '2018nytr']",157.133671459291,35.75660513796811,121.37706632132281,25.0,8.0,3.5,0.0,485.0,333.5,2560.0,292.5
frc334,157,157,268,TechKnights,1999.0,New York,334,"['2018nyli2', '2018nyny']",106.30285518512022,101.45929068890352,4.843564496216667,18.0,6.0,5.0,0.0,477.5,261.5,2118.0,332.5
frc335,158,158,269,Skillz Tech Gear Botz,1999.0,New York,335,['2018nyny'],34.63785807699822,108.07770376981038,-73.43984569281237,10.0,3.0,6.0,0.0,300.0,185.0,1132.0,155.0
frc337,159,159,270,Hard Working Hard Hats,2000.0,West Virginia,337,"['2018cmpmi', '2018ohmv', '2018paca']",71.87478759503482,72.56201075184227,-0.6872231568073559,14.5,5.0,4.0,0.0,440.0,247.0,1635.5,227.5
frc339,160,160,272,Kilroy Robotics,2000.0,Virginia,339,"['2018chcmp', '2018mdedg', '2018vagle']",109.12008630854318,101.13221326379993,7.98787304474331,21.0,6.666666666666667,5.333333333333333,0.0,613.3333333333334,298.3333333333333,2234.6666666666665,288.3333333333333
frc340,161,161,273,G.R.R. (Greater Rochester Robotics),2000.0,New York,340,"['2018cmpmi', '2018nyro', '2018nyut']",180.53713848108674,19.8764721237082,160.66066635737863,31.5,10.0,1.0,0.0,672.5,361.5,2897.5,340.0
frc341,162,162,274,Miss Daisy,2000.0,Pennsylvania,341,"['2018carv', '2018ilch', '2018njski', '2018pawch']",144.64201117953814,78.48933657993234,66.15267459960582,22.25,7.0,4.0,0.0,623.75,346.25,2506.25,320.0
frc342,163,163,275,Burning Magnetos,2000.0,South Carolina,342,"['2018alhu', '2018carv', '2018scmb']",150.29306827885645,70.03250242568329,80.26056585317315,19.333333333333332,7.0,3.0,0.0,450.0,272.0,2328.3333333333335,298.3333333333333
frc343,164,164,276,Metal-In-Motion,2000.0,South Carolina,343,"['2018carv', '2018scmb', '2018tnkn']",100.87346675802573,31.52844557653338,69.3450211814923,20.333333333333332,7.0,2.6666666666666665,0.0,335.0,272.3333333333333,2096.3333333333335,208.33333333333334
frc346,165,165,278,RoboHawks,2000.0,Virginia,346,"['2018chcmp', '2018cmpmi', '2018vabla', '2018vagle']",131.8009012849585,73.76363159713019,58.03726968782837,26.333333333333332,7.333333333333333,4.666666666666667,0.0,736.6666666666666,363.3333333333333,2385.0,301.6666666666667
frc348,166,166,279,Norwell Robotics,2000.0,Massachusetts,348,"['2018flwp', '2018mabri', '2018melew']",103.4187918053427,76.50670184647652,26.91208995886613,18.0,5.666666666666667,5.666666666666667,0.0,575.0,251.33333333333334,1976.0,268.3333333333333
frc352,167,167,283,The Green Machine,2000.0,New York,352,['2018nyli'],50.45073670645744,181.4872988523946,-131.03656214593715,12.0,3.0,9.0,0.0,515.0,257.0,1582.0,280.0
frc353,168,168,284,POBots,2000.0,New York,353,"['2018nyli2', '2018nysu']",144.91774886263983,100.88664577013685,44.03110309250299,21.0,7.0,5.0,0.0,687.5,269.5,2319.0,362.5
frc354,169,169,285,G-House Pirates,2000.0,New York,354,"['2018nyny', '2018nysu']",142.90750821734298,73.32657502832518,69.58093318901777,24.0,8.0,3.0,0.0,402.5,267.5,2131.5,322.5
frc358,170,170,288,Robotic Eagles,2000.0,New York,358,"['2018nyli', '2018nytr', '2018nyut']",118.13608951798248,89.36228515715993,28.773804360822584,20.666666666666668,6.666666666666667,5.666666666666667,0.0,620.0,289.6666666666667,2398.6666666666665,325.0
frc359,171,171,289,Hawaiian Kids,2000.0,Hawaii,359,"['2018abca', '2018hiho', '2018hop', '2018qcmo']",191.84533070964775,73.22796005898547,118.61737065066222,27.0,7.25,3.75,0.0,742.5,331.0,2499.75,291.25
frc360,172,172,290,The Revolution,2000.0,Washington,360,"['2018pncmp', '2018tur', '2018waamv', '2018wamou']",145.3913522937236,80.7261802739627,64.6651720197609,25.0,7.0,4.5,0.0,573.75,390.75,2579.25,311.25
frc364,173,173,293,Team Fusion,2000.0,Mississippi,364,"['2018arli', '2018lake', '2018tur']",211.46251575344792,40.903664954637364,170.55885079881054,20.333333333333332,7.0,2.6666666666666665,0.0,571.6666666666666,285.6666666666667,2255.6666666666665,263.3333333333333
frc365,174,174,294,Miracle Workerz,2000.0,Delaware,365,"['2018cmpmi', '2018mrcmp', '2018njtab', '2018pawch']",177.64009014781473,55.4716778707122,122.16841227710246,30.0,9.333333333333334,2.6666666666666665,0.0,660.0,450.6666666666667,3024.6666666666665,343.3333333333333
frc368,175,175,296,Team Kika Mana,2000.0,Hawaii,368,"['2018gal', '2018hiho']",156.78234835614447,89.48857782615184,67.29377052999266,23.0,7.5,3.5,0.0,625.0,346.5,2475.0,322.5
frc369,176,176,297,High Voltage Robotics,2000.0,New York,369,"['2018cmpmi', '2018nyli2', '2018nyny', '2018nysu']",127.83438538906552,75.47119221661258,52.363193172452846,19.666666666666668,7.0,4.333333333333333,0.0,466.6666666666667,248.33333333333334,2440.3333333333335,280.0
frc371,177,177,298,Cyber Warriors,2000.0,New York,371,['2018nyny'],11.346789561187048,138.8293373303283,-127.48254776914126,8.0,3.0,7.0,0.0,285.0,161.0,1162.0,170.0
frc378,178,178,304,The Circuit Stompers,2000.0,New York,378,"['2018nyro', '2018nyut']",109.73794396431225,97.92813431555473,11.8098096487575,16.5,5.5,5.5,0.0,597.5,257.0,2135.5,255.0
frc379,179,179,305,RoboCats,2000.0,Ohio,379,"['2018cmpmi', '2018ohcl', '2018ohmv']",177.1859606974097,41.09399500787093,136.09196568953865,28.0,7.5,2.0,0.0,662.5,337.5,2515.0,262.5
frc383,180,180,309,Brazilian Machine,2000.0,Rio Grande do Sul,383,"['2018cada', '2018casj']",156.93358618364402,57.26763936557931,99.6659468180646,21.5,7.0,1.5,0.0,432.5,244.5,2018.0,245.0
frc384,181,181,310,Sparky 384,2000.0,Virginia,384,"['2018chcmp', '2018cmpmi', '2018vabla', '2018vagle']",149.8262221956006,57.65163664736958,92.17458554823095,25.333333333333332,9.0,3.0,0.0,696.6666666666666,286.0,2779.0,348.3333333333333
frc386,182,182,311,Team Voltage,2000.0,Florida,386,"['2018flor', '2018flwp']",170.64049421398258,78.63399626122875,92.00649795275388,18.5,6.5,2.5,0.0,545.0,238.5,1928.0,275.0
frc395,183,183,316,2 Train Robotics,2000.0,New York,395,"['2018nyny', '2018nysu']",132.67703898681768,71.51202271924271,61.16501626757501,19.5,7.5,3.5,0.0,395.0,264.0,2325.0,250.0
frc399,184,184,319,Eagle Robotics,2000.0,California,399,"['2018caav', '2018hop', '2018nvlv', '2018utwv']",156.01981306415522,54.99196344010084,101.02784962405434,24.75,7.75,3.25,0.0,693.75,331.5,2569.5,346.25
frc401,185,185,321,Copperhead Robotics,2000.0,Virginia,401,"['2018chcmp', '2018cmpmi', '2018vabla', '2018vagle']",106.71872930724207,108.64307420960385,-1.9243449023617376,18.333333333333332,5.666666666666667,6.333333333333333,0.0,588.3333333333334,324.6666666666667,2218.3333333333335,326.6666666666667
frc418,186,186,336,Purple Haze,2000.0,Texas,418,"['2018carv', '2018txel', '2018txlu']",133.474744675252,27.395239214203734,106.07950546104831,19.0,6.333333333333333,4.666666666666667,0.0,360.0,312.6666666666667,2311.3333333333335,298.3333333333333
frc422,187,187,340,Mech Tech Dragons,2000.0,Virginia,422,"['2018chcmp', '2018cmpmi', '2018vahay', '2018vapor']",116.30271093231363,66.41353227275981,49.88917865955384,23.666666666666668,7.333333333333333,4.666666666666667,0.0,548.3333333333334,332.0,2528.0,358.3333333333333
frc423,188,188,341,Simple Machines,2000.0,Pennsylvania,423,"['2018paphi', '2018pawch']",69.86360656359071,104.38813318034397,-34.524526616753235,16.5,5.5,6.5,0.0,490.0,302.0,2057.5,212.5
frc433,189,189,344,Firebirds,2000.0,Pennsylvania,433,"['2018mrcmp', '2018paphi', '2018pawch']",120.69679043851642,86.39986042660261,34.29693001191374,21.0,5.333333333333333,6.666666666666667,0.0,686.6666666666666,378.6666666666667,2384.6666666666665,345.0
frc435,190,190,346,Robodogs,2000.0,North Carolina,435,"['2018nccmp', '2018ncgre', '2018ncwin', '2018vapor']",66.95755050041535,85.35022037869778,-18.39266987828246,16.75,6.0,6.0,0.0,416.25,243.0,1893.5,201.25
frc441,191,191,350,DEVIL DOGS,2000.0,Texas,441,['2018txho'],126.1746146475706,73.95182132158867,52.222793325982074,13.0,6.0,6.0,0.0,490.0,161.0,1891.0,525.0
frc442,192,192,351,Redstone Robotics,2000.0,Alabama,442,['2018alhu'],44.325895498946466,125.10887627762324,-80.78298077867674,12.0,3.0,8.0,0.0,445.0,233.0,1549.0,205.0
frc447,193,193,355,Team Roboto,2000.0,Indiana,447,"['2018cmpmi', '2018incmp', '2018inmis', '2018inwla']",129.01269381747713,116.26838901208049,12.74430480539658,25.333333333333332,6.666666666666667,5.333333333333333,0.0,715.0,369.3333333333333,2541.0,436.6666666666667
frc449,194,194,357,The Blair Robot Project,2000.0,Maryland,449,"['2018mdedg', '2018vagdc']",101.03438321893952,92.10051968322182,8.933863535717661,15.0,5.0,7.0,0.0,455.0,285.5,2033.5,317.5
frc451,195,195,358,The Cat Attack,2000.0,Ohio,451,"['2018ohcl', '2018ohmv']",74.68139374333416,99.90418989335353,-25.22279615001938,9.5,2.5,7.0,0.0,412.5,193.0,1615.5,275.0
frc453,196,196,359,Rockem Sockem Robotics,2000.0,Michigan,453,"['2018micen', '2018milin']",61.2148447274588,99.16554353401472,-37.950698806555984,11.5,4.0,7.5,0.0,440.0,205.0,1587.5,317.5
frc456,197,197,360,Siege Robotics,2000.0,Mississippi,456,"['2018flor', '2018hop', '2018lake']",169.16035851579875,30.59434578450597,138.56601273129257,20.0,6.0,3.0,0.0,525.0,249.0,2029.0,270.0
frc457,198,198,361,⚙️ Grease Monkeys ⚙️,2000.0,Texas,457,"['2018txho', '2018txsa']",96.57122517434047,53.957510809504484,42.61371436483602,15.5,5.5,5.5,0.0,357.5,238.0,1763.5,257.5
frc461,199,199,364,Westside Boiler Invasion,2000.0,Indiana,461,"['2018incmp', '2018inmis', '2018inwla']",103.64266482353106,111.56072356369255,-7.91805874016148,19.666666666666668,5.666666666666667,6.333333333333333,0.0,653.3333333333334,343.0,2289.3333333333335,398.3333333333333
frc467,200,200,370,The Colonials,2000.0,Massachusetts,467,"['2018cmpmi', '2018ctsct', '2018mawor', '2018necmp']",105.75500506533824,106.05716004828453,-0.30215498294627946,21.666666666666668,6.0,6.0,0.0,551.6666666666666,325.3333333333333,2369.0,281.6666666666667
frc468,201,201,371,Aftershock,2000.0,Michigan,468,"['2018miket', '2018miwat']",68.13313408075022,128.6152592246867,-60.48212514393643,11.5,4.0,8.0,0.0,572.5,229.0,1848.0,267.5
frc469,202,202,372,Las Guerrillas,2000.0,Michigan,469,"['2018cmpmi', '2018mike2', '2018mitry', '2018nyli']",109.40208467102555,109.6717338962182,-0.2696492251926624,16.333333333333332,5.666666666666667,6.333333333333333,0.0,658.3333333333334,261.0,2153.6666666666665,338.3333333333333
frc470,203,203,373,Grizzly Robotics,2000.0,Michigan,470,"['2018milin', '2018misjo']",81.62465550221953,70.5549365125149,11.069718989704562,18.5,6.5,5.5,0.0,435.0,287.5,2224.0,250.0
frc484,204,204,381,Roboforce,2000.0,Pennsylvania,484,"['2018njski', '2018pawch']",95.78819493160944,93.04446965072916,2.743725280880236,21.5,6.5,5.5,0.0,485.0,338.5,2463.0,285.0
frc486,205,205,382,Positronic Panthers,2000.0,Pennsylvania,486,"['2018paphi', '2018pawch']",96.40306314490644,103.24105446251751,-6.837991317611067,17.5,5.5,6.5,0.0,507.5,300.0,2146.5,307.5
frc488,206,206,384,Team XBot,2000.0,Washington,488,"['2018pncmp', '2018roe', '2018waahs', '2018wamou']",138.97370198704675,64.2831365068826,74.69056548016427,23.75,7.75,3.75,0.0,510.0,351.5,2607.0,303.75
frc492,207,207,386,Titan Robotics Club,2001.0,Washington,492,"['2018pncmp', '2018waamv', '2018wasno']",107.09793281073537,95.05069163734201,12.047241173393415,19.333333333333332,5.666666666666667,6.333333333333333,0.0,575.0,359.6666666666667,2379.3333333333335,286.6666666666667
frc494,208,208,388,Martians,2001.0,Michigan,494,"['2018cmpmi', '2018micmp2', '2018mike2', '2018milan']",181.1164883134874,25.429875354109416,155.68661295937804,30.0,10.0,2.0,0.0,753.3333333333334,394.3333333333333,3115.6666666666665,383.3333333333333
frc496,209,209,390,Royals,2001.0,New York,496,['2018nyli2'],7.778463956744757,105.82581250800854,-98.0473485512636,13.0,4.0,8.0,0.0,490.0,267.0,1652.0,245.0
frc498,210,210,392,The Cobra Commanders,2001.0,Arizona,498,"['2018azfl', '2018azpx']",98.10359666379289,67.41662779179829,30.68696887199468,12.5,4.5,6.0,0.0,460.0,210.0,1867.0,347.5
frc501,211,211,395,The PowerKnights,2001.0,New Hampshire,501,"['2018ctwat', '2018nhdur']",85.16456186184544,127.94353301407885,-42.77897115223351,17.5,6.0,6.0,0.0,575.0,291.5,2126.0,322.5
frc503,212,212,397,Frog Force,2001.0,Michigan,503,"['2018cmpmi', '2018inmis', '2018micmp3', '2018micmp', '2018mifor', '2018miliv', '2018mimil']",141.2270837564792,84.98288557102244,56.24419818545674,28.2,7.8,4.2,0.0,755.0,444.8,2652.0,374.0
frc509,213,213,403,Red Storm,2001.0,New Hampshire,509,"['2018marea', '2018nhdur']",116.2778898408065,107.88794836093247,8.38994147987403,20.0,7.0,5.0,0.0,675.0,266.5,2251.0,322.5
